Ссылка,Город,Цена в месяц,Оплата ЖКХ,Срок аренды,Условия проживания,Комиссия,Предоплата,Залог,Метро,Холодильник,Стиральная машина,Мебель в комнатах,Мебель на кухне,Телевизор,Интернет,Тип жилья,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Тип дома,Тип перекрытий,Парковка,Санузел,Вид из окон,Количество лифтов,Год постройки,Подъезды,Ремонт,Отопление,Аварийность,Газоснабжение,Мусоропровод
https://spb.cian.ru/rent/flat/294216763/,Санкт-Петербург,23000,1 500 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,11500,Проспект Ветеранов,True,True,True,True,True,True,,24,,,2.65,Монолитный,Железобетонные,,1 совмещенный,Во двор,"1 пассажирский, 1 грузовой",2020,20,Косметический,Центральное,Нет,,Нет
https://spb.cian.ru/rent/flat/293711060/,Санкт-Петербург,30000,2 400 ₽ (без счётчиков),от года,,70%,1 месяц,30000,Международная,True,True,True,True,True,True,,32,15,12,0.0,Кирпичный,Железобетонные,,1 совмещенный,,1 пассажирский,1969,10,Косметический,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/294113199/,Санкт-Петербург,35000,не включена,от года,,80%,1 месяц,35000,Лесная,True,True,True,True,True,True,,33,,,,,Нет информации,,1 совмещенный,,"1 пассажирский, 1 грузовой",2022,9,Евроремонт,Нет информации,Нет,,
https://spb.cian.ru/rent/flat/291359919/,Санкт-Петербург,160000,20 000 ₽ (без счётчиков),от года,,,1 месяц,160000,Приморская,True,True,True,True,True,True,,110,60,23,3.0,Кирпичный,Железобетонные,Подземная,"1 совмещенный, 1 раздельный",На улицу,"1 пассажирский, 1 грузовой",2006,1,Дизайнерский,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/294169874/,Санкт-Петербург,42000,3 360 ₽ (без счётчиков),от года,,70%,1 месяц,42000,,True,True,True,True,True,True,,45,18,12,0.0,,Железобетонные,,1 раздельный,,"1 пассажирский, 1 грузовой",2010,3,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/292987305/,Санкт-Петербург,25000,3 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,25000,Площадь Мужества,True,True,True,True,False,True,,"37,4",22,8,2.5,Кирпичный,Нет информации,,,,1 пассажирский,,,Косметический,Нет информации,Нет,,Нет
https://spb.cian.ru/rent/flat/290410819/,Санкт-Петербург,17000,3 000 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,17000,,False,False,False,False,False,True,,"25,5","13,5",7,,Кирпичный,Железобетонные,,1 раздельный,,,2022,7,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/278513094/,Санкт-Петербург,40000,не включена,несколько месяцев,,,1 месяц,40000,Купчино,True,True,True,True,True,True,,35,20,10,2.7,Монолитный,,Наземная,1 совмещенный,На улицу,"2 пассажирских, 1 грузовой",,,Дизайнерский,,,,
https://spb.cian.ru/rent/flat/294477268/,Санкт-Петербург,35000,5 000 ₽ (без счётчиков),от года,можно с детьми,70%,1 месяц,35000,Звездная,True,True,True,True,True,True,,63,31,11,,,Железобетонные,Открытая,1 раздельный,На улицу,3 пассажирских,2016,7,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/266762124/,Санкт-Петербург,37000,3 000 ₽ (счётчики включены),от года,можно с детьми и животными,100%,1 месяц,37000,Гостиный двор,True,True,True,True,True,True,,25,20,,3.0,Кирпичный,Деревянные,,1 совмещенный,Во двор,,1843,3,Дизайнерский,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/294418287/,Санкт-Петербург,70000,6 000 ₽ (без счётчиков),от года,можно с детьми,,1 месяц,70000,Озерки,True,True,True,True,False,True,,"76,1","46,8","12,6",2.8,Панельный,Железобетонные,Наземная,2 раздельных,На улицу и двор,1 пассажирский,2017,6,Евроремонт,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/293618975/,Санкт-Петербург,100000,10 000 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,100000,Чернышевская,True,True,True,True,True,True,,95,70,20,,Кирпичный,Железобетонные,Открытая,1 совмещенный,Во двор,1 пассажирский,2007,3,Евроремонт,Автономная котельная,Нет,,
https://spb.cian.ru/rent/flat/270848696/,Санкт-Петербург,40000,не включена,от года,,50%,1 месяц,40000,Беговая,True,True,True,True,True,True,,50,20,15,,Кирпичный,Железобетонные,,1 раздельный,Во двор,3 пассажирских,2008,3,Евроремонт,Индивидуальный тепловой пункт,Нет,,Да
https://spb.cian.ru/rent/flat/291955961/,Санкт-Петербург,42000,3 500 ₽ (без счётчиков),от года,,60%,1 месяц,42000,Проспект Просвещения,True,True,True,True,True,True,,43,17,15,,,Железобетонные,Подземная,1 совмещенный,,"1 пассажирский, 1 грузовой",2017,14,Дизайнерский,Центральное,Нет,,
https://spb.cian.ru/rent/flat/280707181/,Санкт-Петербург,40000,не включена,несколько месяцев,,,1 месяц,40000,Купчино,True,True,True,True,True,True,Апартаменты,30,15,10,2.7,Монолитно-кирпичный,,Наземная,1 совмещенный,Во двор,"2 пассажирских, 1 грузовой",,,Дизайнерский,,,,
https://spb.cian.ru/rent/flat/294508934/,Санкт-Петербург,37000,3 000 ₽ (без счётчиков),от года,,100%,,37000,,True,True,True,True,True,True,,28,18,5,,Монолитный,Железобетонные,,1 совмещенный,,,2018,46,Дизайнерский,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/294502067/,Санкт-Петербург,37000,3 000 ₽ (без счётчиков),от года,,50%,1 месяц,37000,Лесная,True,True,True,True,True,True,,27,18,4,,Панельный,Железобетонные,Многоуровневая,1 совмещенный,,"1 пассажирский, 1 грузовой",2022,3,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/293666548/,Санкт-Петербург,36000,4 000 ₽ (без счётчиков),от года,можно с детьми,70%,1 месяц,36000,Гостиный двор,True,True,True,True,True,True,,"39,2","27,3",4,,Кирпичный,Железобетонные,,,Во двор,,1849,8,Косметический,Центральное,Нет,Центральное,
